Clean_Product_Name,Brand,Customer_Name,Review_Date,clean_title,clean_description,Sentiment,Sentiment_confidence
Iphone 16,Apple,سلطان ا.,يوليو 27 2025,لحد الان تمام,,neutral,0.7155575752258301
Iphone 16,Apple,Haisam A.,أبريل 29 2025,اصلي,افضل سعر فعلا,positive,0.9626954793930054
Galaxy S24 Ultra Titanium Ram,Samsung,Vaibhav S.,أغسطس 3 2025,هاتف سوبر,احبها,positive,0.832495927810669
Iphone 16,Apple,وسميه س.,مايو 5 2025,جميل جدا,لايوجد,neutral,0.7060742378234863
Iphone 16,Apple,Alhanouf A.,يناير 18 2025,حلو,يفوق التوقعات,positive,0.9669805765151978
Galaxy S24 Ultra Titanium Ram,Samsung,Namrata C.,مارس 27 2024,حقيقيه ورائعه,احببته,positive,0.9283936023712158
Iphone 16,Apple,Anonymous,أبريل 18 2025,لونه,الحجم الصغير,neutral,0.9505417346954346
Iphone 16,Apple,Anonymous,ديسمبر 24 2024,ايفون بلس,ممتاز,positive,0.894987165927887
Galaxy S24 Ultra Titanium Ram,Samsung,Rana A.,ديسمبر 17 2024,تصوير,اولا يجنن ناحيه تصوير ويوم تسليط عدسه علي مكان معين وضوح الصور شحنه اشحنه مره الي مرتين اليوم ويكمل معي باقي اليوم وسريع,positive,0.9378530383110046
Galaxy S24 Ultra Titanium Ram,Samsung,Vinoth K.,مارس 3 2025,شيء جيد,انا سعيد جدا,positive,0.9551131725311279
Galaxy S24 Ultra Titanium Ram,Samsung,سند ع.,مارس 17 2025,الجهاز ممتاز البدايه تبدا حراره وتروح الاستخدام,اما البطاريه فماهي الي توقعتها طول تخلص الزين يشحن شحن سريع,neutral,0.7784265875816345
Galaxy S24 Ultra Titanium Ram,Samsung,أحمد ا.,مايو 24 2025,اصلي فيتنامي نسخه الشرق الاوسط,المنتج جميل اللهم بارك اصلي فيتنامي ياتي سلك الشاحن دبوس الشريحه فقط التغليف رائع,neutral,0.5099095702171326
Iphone 16,Apple,Roro A.,مايو 20 2025,اصلي,الجوال اصلي,neutral,0.7504460215568542
Galaxy S24 Ultra Titanium Ram,Samsung,ALI A.,يوليو 19 2025,جيد جدا,الجهاز عملي جدا وبطاريه مناسبه مر عام علي ضمانه المنتج ومتي انني اخذت الجهاز جديد مختم,positive,0.6409983038902283
Galaxy S24 Ultra Titanium Ram,Samsung,Parvez R.,أبريل 30 2025,جيد,انا احب الهاتف,positive,0.8746459484100342
Iphone 16,Apple,Anonymous,مايو 6 2025,الجوده,رائع جدا,positive,0.9633642435073853
Galaxy S24 Ultra Titanium Ram,Samsung,Naim Z.,أغسطس 11 2024,بطاريته بتنزل بشكل مخيف,بشحنه انام ولما اصحي ساعات بتكون البطاريه وصلت المسه مش عارف اذا المشكله بالجهاز او وين,neutral,0.6727578043937683
Galaxy S24 Ultra Titanium Ram,Samsung,Wasim K.,يوليو 5 2025,نسخه,احبها,positive,0.832495927810669
Iphone 16,Apple,Anonymous,أكتوبر 3 2024,ممتاز,اصليه ومضمون,neutral,0.49153241515159607
Iphone 16,Apple,Anonymous,أكتوبر 6 2024,احلا لون,احلا لون,positive,0.9430508613586426
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,فبراير 18 2025,ماشاءالله,موثوقه بنسبه,neutral,0.5695476531982422
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,أبريل 25 2025,منتجات رائعه,حسنا,neutral,0.6115288734436035
Galaxy S24 Ultra Titanium Ram,Samsung,خالد ع.,يوليو 27 2024,لدي ملاحظه,تم طلب جهاز جالكسي الترا الجهاز وصلي الي ساخن جدا طول الوقت بقي الناقل وهذا يشكل خطوره كبيره علي الجهاز والبطاريه,neutral,0.5071859955787659
Galaxy S24 Ultra Titanium Ram,Samsung,Mohammed  F.,يونيو 29 2025,جيد او,جوده جيده,positive,0.6308206915855408
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,سبتمبر 7 2025,راس شاحن يوجد ستكر حمايه يوجد الجوال يسخن الاستخدام العادي,وزن ثقيل جرام الحمايه يصل جرام,neutral,0.7619934678077698
Iphone 16,Apple,Rayan H.,أكتوبر 11 2025,حلو,الوصف,neutral,0.8441632986068726
Iphone 16,Apple,Anonymous,أكتوبر 4 2025,,شبكته ظعيفه,negative,0.9876418113708496
Iphone 16,Apple,شهد ا.,سبتمبر 11 2025,مره حليوو,جميل,positive,0.9632672667503357
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,أكتوبر 5 2025,الهاتف بيسخن بسرعه جدا اول استعمال وبطاريته وحشه جدا,الهاتف بيسخن بسرعه جدا اول استعمال وبطاريته وحشه جدا,negative,0.9730590581893921
Galaxy S24 Ultra Titanium Ram,Samsung,أحمد ح.,أكتوبر 7 2024,منتج رهيب وانصح شخص عنده ايفون يغيره ويشتري سامسونج اس,النظام جميل منتج رهيب وانصح شخص عنده ايفون يغيره ويشتري سامسونج اس,positive,0.8089942932128906
Iphone 16,Apple,Anonymous,أغسطس 11 2025,للحين زين,اصلي,positive,0.8743568062782288
Iphone 16,Apple,Anonymous,أغسطس 2 2025,لاشي,شكرا,positive,0.9582884311676025
Iphone 16,Apple,حسين ا.,ديسمبر 29 2024,رائع,المنتج اصلي,neutral,0.48985543847084045
Iphone 16,Apple,Ghada S.,يوليو 5 2025,ممتاز,يوجد,neutral,0.8479779362678528
Galaxy S24 Ultra Titanium Ram,Samsung,Rana S.,يناير 31 2025,مذهل,شراء سعيد,neutral,0.5924080610275269
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,يونيو 15 2025,ممتاز,احبه لطيف,positive,0.9348481297492981
Galaxy S24 Ultra Titanium Ram,Samsung,Rachelle Ann H.,نوفمبر 26 2024,منتج مذهل,مدهش,positive,0.8413267135620117
Iphone 16,Apple,يارا ا.,يونيو 27 2025,جميل,جميل لونه,positive,0.9740613698959351
Iphone 16,Apple,Mohamed S.,مارس 12 2025,مقبول,باس,neutral,0.44657447934150696
Iphone 16,Apple,Anonymous,يونيو 20 2025,اصلي وحلو,حلو,positive,0.9455189108848572
Iphone 16,Apple,REEM A.,يونيو 15 2025,استعملته,اصلي,positive,0.8743568062782288
Galaxy S24 Ultra Titanium Ram,Samsung,Mohammad H.,أغسطس 23 2025,تختلف جيدا,تختلف جيدا,neutral,0.682574987411499
Iphone 16,Apple,عبدالملك ا.,مايو 1 2025,موضح,,neutral,0.7155575752258301
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,يوليو 15 2024,ممتاز,وصل خلال يومين اصلي فتنامي الصنع ملك البطاريه سرعه الشحن شاحن ممتازه صراحه اخذته ودحين سعر ممتاز الصراحه,positive,0.771885335445404
Iphone 16,Apple,Badr A.,يناير 13 2025,مضمون,الحمدلله,positive,0.9486699104309082
Galaxy S24 Ultra Titanium Ram,Samsung,حسن ل.,أكتوبر 29 2024,منتج جيد جدا ونون مشكور الثقه وسرعه التوصيل,اولا موقع ثقه وامان وسريع التوصيل اي برامج اخري ثانيا منتج نفسه الترا ممتاز جدا,positive,0.6233824491500854
Galaxy S24 Ultra Titanium Ram,Samsung,Aa550550 A.,ديسمبر 6 2024,افضل جهاز,شكرا علي المصداقيه والدقه المواعيد والتوصيل خلال مداو اليوم وصلني الفجر خلال ساعات الف شكر ودائما القمه,positive,0.9868718385696411
Galaxy S24 Ultra Titanium Ram,Samsung,Mostafa H.,مارس 4 2025,جوال اصلي ممتاز,الجوال اصلي صنع فيتنام كنت متخوف خصوصا تفاوت السعر الكبير كثير الاماكن خاب ظني بائع ممتاز,neutral,0.6659163236618042
Iphone 16,Apple,علي ا.,أبريل 6 2025,جميل واصلي,حلو,positive,0.9455189108848572
Iphone 16,Apple,Abo Mohamad A.,أبريل 1 2025,السعر جيد,جيد,positive,0.8054417967796326
Iphone 16,Apple,Anonymous,نوفمبر 18 2024,,لونه جميل جدا,positive,0.9465248584747314
Iphone 16,Apple,Ehab A.,نوفمبر 26 2024,ممتاذ,منتج اصلي,neutral,0.4980299770832062
Iphone 16,Apple,هديل غ.,ديسمبر 15 2024,جميل جدا,جميل,positive,0.9632672667503357
Iphone 16,Apple,Anonymous,يونيو 19 2025,شي حديد,,neutral,0.7155575752258301
Iphone 16,Apple,Anonymous,مايو 28 2025,شكرا,شكرا,positive,0.9582884311676025
Iphone 16,Apple,Ahmed E.,أكتوبر 6 2025,ممتاز,ممتاز,positive,0.894987165927887
Iphone 16,Apple,Anonymous,مايو 9 2025,ممتاز,ممتاز,positive,0.894987165927887
Iphone 16,Apple,ابوسعد ا.,أبريل 26 2025,لايوجد,ممتاز,positive,0.894987165927887
Galaxy S24 Ultra Titanium Ram,Samsung,Barun S.,يوليو 31 2025,هاتف جميل,جيد,positive,0.8054417967796326
Galaxy S24 Ultra Titanium Ram,Samsung,Ibrahim M.,أكتوبر 30 2024,جهاز بدون ملحقات,جوال جديد بدون شاحن بدون شاشه حمايه اي الملحقات الاصليه دبوس الشريحه للاسف تم فتح المنتج يمكن استرجاعه,negative,0.892481803894043
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,ديسمبر 28 2024,مفضل للغايه,منتهي,neutral,0.5823083519935608
Iphone 16,Apple,Norah A.,أغسطس 31 2025,,شكرا,positive,0.9582884311676025
Galaxy S24 Ultra Titanium Ram,Samsung,Aruna M.,مايو 12 2025,المنتجات الاصليه,,neutral,0.7155575752258301
Iphone 16,Apple,Hamdan A.,أغسطس 3 2025,شكرا,شكرا,positive,0.9582884311676025
Iphone 16,Apple,Um T.,يوليو 6 2025,ممتاز,ممتاز,positive,0.894987165927887
Iphone 16,Apple,Anonymous,يونيو 8 2025,ممتاز,ممتاز,positive,0.894987165927887
Iphone 16,Apple,Hussain A.,يونيو 7 2025,ممتاز,ممتاز,positive,0.894987165927887
Iphone 16,Apple,Anonymous,أكتوبر 17 2024,ممتاز,ممتاز,positive,0.894987165927887
Iphone 16,Apple,محمد ا.,سبتمبر 28 2025,اصلي,اصلي,positive,0.8743568062782288
Iphone 16,Apple,Mohammed A.,أبريل 5 2025,ممتاز,ممتاز,positive,0.894987165927887
Iphone 16,Apple,Anonymous,أبريل 1 2025,ممتاز,ممتاز,positive,0.894987165927887
Iphone 16,Apple,Abdulrhman H.,مارس 5 2025,ممتاز,ممتاز,positive,0.894987165927887
Iphone 16,Apple,Anonymous,فبراير 4 2025,ممتاز,ممتاز,positive,0.894987165927887
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,سبتمبر 13 2025,السامسونج عم الجوالات,الجوال مره حلو البطاريه الشاشه شي رايق يمكن ال شويه عجبني التصوير الليلي,positive,0.9377464652061462
Galaxy S24 Ultra Titanium Ram,Samsung,Munna G.,يوليو 10 2025,جوده جيده,لطيف جيد,positive,0.9685672521591187
Galaxy S24 Ultra Titanium Ram,Samsung,Mohamed Z.,يونيو 8 2025,الموبايل اقسم بالله العظيم خرافي,خااااارج التقييم وخصوصا اني اشتريت الموبايل يعني سعره مره جمييييل,positive,0.9568037986755371
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,يوليو 27 2024,بصمه الوجه تعمل بصوره جيده اعرف عيب بالجهاز عموما ام جهازي فقط,بصمه الوجه تعمل بصوره جيده اعرف عيب بالجهاز عموما ام جهازي فقط,neutral,0.5073959231376648
Galaxy S24 Ultra Titanium Ram,Samsung,Mohammad  S.,ديسمبر 6 2024,جيد,شئ جيد,positive,0.8811472058296204
Galaxy S24 Ultra Titanium Ram,Samsung,WAEL E.,أكتوبر 3 2024,جوال ممتاز اصلي,تجربه شراء ممتازه تم شراء الجوال التخفيضات بسعر ممتاز الجوال اصلي تم الاستلام خلال يومين مكه المكرمه,neutral,0.7515682578086853
Galaxy S24 Ultra Titanium Ram,Samsung,Marlon M.,سبتمبر 20 2025,راضي,راضي,neutral,0.548509418964386
Iphone 16,Apple,منذر ا.,ديسمبر 1 2024,ممتاز,ممتاز,positive,0.894987165927887
Iphone 16,Apple,رفعه ا.,أكتوبر 22 2024,لايوجد,جميل,positive,0.9632672667503357
Galaxy S24 Ultra Titanium Ram,Samsung,Sameh M.,أكتوبر 11 2024,منتج جميل الجميله,اعجبني المنتج وطريقه تغليفه للحفاظ وتوصيله الي الوقت المحدد والاضافه الي السعر المميز شكرا,positive,0.9652119874954224
Iphone 16,Apple,زيد ا.,أكتوبر 10 2024,ممتاز,ممتاز,positive,0.894987165927887
Iphone 16,Apple,Anonymous,مارس 8 2025,,ممتاز,positive,0.894987165927887
Iphone 16,Apple,Mada M.,فبراير 21 2025,يجنن,ممتاز,positive,0.894987165927887
Iphone 16,Apple,Anonymous,أغسطس 2 2025,حلو,ممتاز,positive,0.894987165927887
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,يوليو 16 2025,وصلني المنتج اصلي مضمون شكرا,المنتج والله بكل امانه اصلي مضمون فيتنامي وكل شي ممتاز البائع موثوق والله,neutral,0.6461015939712524
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,سبتمبر 8 2025,جيد,جيد جدا,positive,0.9013132452964783
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,نوفمبر 26 2024,انه افضل هاتف محمول,,neutral,0.7155575752258301
Galaxy S24 Ultra Titanium Ram,Samsung,Ahmed R.,يونيو 5 2025,جوده فائقه,جيد,positive,0.8054417967796326
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,أكتوبر 12 2025,يجي معه شاشه حمايه او راس شاحن او غلاف,عموما جوال ممتاز جدا الالعاب لمده طويله يخلص شحنه بسرعه,positive,0.8871107697486877
Galaxy S24 Ultra Titanium Ram,Samsung,Darius M.,نوفمبر 5 2024,اصلي,اصلي,positive,0.8743568062782288
Iphone 16,Apple,حميد ا.,مارس 22 2025,لون,اشكرك,positive,0.9548336267471313
Iphone 16,Apple,محمد ا.,سبتمبر 26 2024,لاشي,لاشي,neutral,0.6073791980743408
Iphone 16,Apple,Anonymous,أغسطس 31 2025,,ممتاز,positive,0.894987165927887
Galaxy S24 Ultra Titanium Ram,Samsung,Marwan O.,يونيو 13 2024,المنتح تالف,وصلني الجوال وكاميراته تعمل وراجعت الوكيل اكسترا فرفض استرجاع الجوال ويقول المنتج تالف ولكني البائع ومشكلتلك,neutral,0.8149610757827759
Galaxy S24 Ultra Titanium Ram,Samsung,عبدالله  ا.,أغسطس 11 2024,الجهاز جبار واصلي سامسونج,استخدام شهر ونص الجهاز ماعليه اي ملاحظات ابدا ويستاهل اندفع والله يقلع ابو تفاحه ماكوله,negative,0.8142992258071899
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,مارس 16 2025,جيد,جيد سيفر,neutral,0.7739447951316833
Galaxy S24 Ultra Titanium Ram,Samsung,Muhammad A.,أكتوبر 30 2024,هاتف رائع,لقد احببته,positive,0.9781624674797058
Galaxy S24 Ultra Titanium Ram,Samsung,Mohd M.,مارس 14 2025,جوده جيده,مذهل,positive,0.9536495804786682
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,ديسمبر 18 2024,افضل جهاز,انا مستخدم ايفون دائما الجهاز افضل شاشه وبطاريه اتصال تصوير وبنك طاقه وسرعه شحن وشاشه قراءه وسرعه جهاز,positive,0.8025950789451599
Iphone 16,Apple,Shaimaa O.,فبراير 5 2025,اصلي,اصلي,positive,0.8743568062782288
Iphone 16,Apple,Ahmed G.,أغسطس 2 2025,ات,شي,neutral,0.4816346764564514
Galaxy S24 Ultra Titanium Ram,Samsung,Mohammad A.,يونيو 7 2024,نصبحه تشترو النسخه الامارات,البرامج سامسونج باي تعمل لان نسخه الهاتف متوافقه تعمل بالامارات,neutral,0.7101781964302063
Iphone 16,Apple,Anonymous,يناير 23 2025,,ممتاز,positive,0.894987165927887
Iphone 16,Apple,هديل غ.,ديسمبر 30 2024,جميل,جميل,positive,0.9632672667503357
