Clean_Product_Name,Brand,Customer_Name,Review_Date,clean_title,clean_description,clean_description_norm,Sentiment,Sentiment_confidence,rule_decisions,heuristic
Galaxy A16 Space Ram,Samsung,Anonymous,أبريل 19 2025,,جيد,جيد,positive,0.8054417371749878,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,AJAY KUMAR  S.,سبتمبر 13 2025,تمت الموافقه علي,ابداعي,ابداعي,positive,0.7886925339698792,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Qasim W.,سبتمبر 15 2024,ماشاءالله منتجات جيده,جيد,جيد,positive,0.8054417371749878,none,neutral
Galaxy A16 Space Ram,Samsung,خالد س.,سبتمبر 14 2025,جيد,جيد,جيد,positive,0.8054417371749878,none,neutral
Galaxy A16 Space Ram,Samsung,Anonymous,مايو 31 2025,جيد,جيد,جيد,positive,0.8054417371749878,none,neutral
Iphone 16,Apple,محمد  ع.,سبتمبر 23 2025,تمام,مبروك لاصحابه,مبروك لاصحابه,positive,0.981374204158783,none,neutral
Galaxy A16 Space Ram,Samsung,Majdoulin Ahmad S.,أبريل 4 2025,جيد,جيد,جيد,positive,0.8054417371749878,none,neutral
Galaxy A16 Space Ram,Samsung,Anonymous,أغسطس 18 2025,تم,تم,تم,positive,0.7852993607521057,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,أغسطس 15 2025,الجوال ممتاز البطاريه عليها ملاحظات كثيره وشي يقهر الصراحه,الجوال ممتاز البطاريه عليها ملاحظات كثيره وشي يقهر الصراحه,الجوال ممتاز البطاريه عليها ملاحظات كثيره وشي يقهر الصراحه,negative,0.9734352827072144,none,positive
Galaxy S24 Ultra Titanium Ram,Samsung,حسن ا.,أكتوبر 3 2025,البصمه والبطاريه,والله هاتف جميل تجربتي للجوال وجهتني مشكلتين اولا البصمه ثانيا البطاريه تستنزف بسرعه جوال ممتاز,والله هاتف جميل تجربتي للجوال وجهتني مشكلتين اولا البصمه ثانيا البطاريه تستنزف بسرعه جوال ممتاز,positive,0.9672307968139648,mixed_positive_margin,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Vinura S.,سبتمبر 21 2024,المنتج الاصلي,شكرا ظهرا,شكرا ظهرا,positive,0.9167203307151794,none,neutral
Iphone 16,Apple,Anonymous,مايو 21 2025,ايفون سلس,اعجبني التصميم,اعجبني التصميم,positive,0.9448242783546448,none,neutral
Iphone 16,Apple,Anonymous,يونيو 29 2025,علي,علي مو زين,علي مو زين,negative,0.9464370012283325,none,neutral
Iphone 16,Apple,Anonymous,سبتمبر 2 2025,حلو ماشاءالله,يجننننن,يجننننن,positive,0.9195036888122559,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,EDI K.,نوفمبر 2 2024,الافضل,انا احب الكاميرا,انا احب الكاميرا,positive,0.8922632932662964,none,neutral
Iphone 16,Apple,Marwah A.,سبتمبر 19 2025,ممتاز جدا,ماشاء الله,ماشاء الله,positive,0.8289604187011719,none,neutral
Iphone 16,Apple,سلمان ا.,يوليو 9 2025,الجهاز اصلي,هديه لابني,هديه لابني,positive,0.6736268401145935,none,neutral
Iphone 16,Apple,خالد ا.,أبريل 16 2025,ايفون,شاء الله روعه,شاء الله روعه,positive,0.9720601439476013,none,neutral
Iphone 16,Apple,Maysara A.,أبريل 16 2025,,بجد تحفه ماشاء الله,بجد تحفه ماشاء الله,positive,0.9827157258987427,none,neutral
Iphone 16,Apple,Anonymous,يونيو 5 2025,مقاس جميل,التحميل صعب,التحميل صعب,negative,0.8085624575614929,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Mohamed O.,أكتوبر 2 2025,الموبايل قطع اتصال بالشبكات المصريه كلها ضريبه الف,الموبايل قطع اتصال بالشبكات المصريه كلها ضريبه الف,الموبايل قطع اتصال بالشبكات المصريه كلها ضريبه الف,negative,0.9944591522216797,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,ديسمبر 3 2024,جوال جيد,موبايل جيد,موبايل جيد,positive,0.9207373857498169,none,neutral
Iphone 16,Apple,Sara A.,مايو 27 2025,اصلي,وصلني الجهاز يجنن,وصلني الجهاز يجنن,positive,0.9105719923973083,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,عصام ا.,أغسطس 25 2024,للاسف جدا محبط بجوده القلم حساسيته ضعيفه,حساسيه القلم كانه عيب مصنعي ماتلقط الا اذا ضغطت بقوه وفي الكتابه الحره والحروف الي انعطافات صعب يلقط معاك,حساسيه القلم كانه عيب مصنعي ماتلقط الا اذا ضغطت بقوه وفي الكتابه الحره والحروف الي انعطافات صعب يلقط معاك,negative,0.7939826846122742,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Jasim K.,يونيو 2 2025,احب الهاتف,مذهل,مذهل,positive,0.9536495804786682,none,neutral
Iphone 16,Apple,Anonymous,نوفمبر 11 2024,يجننن,اعطيه مليووون نجمه,اعطيه مليووون نجمه,positive,0.8367279171943665,none,neutral
Iphone 16,Apple,ابتسام ا.,يوليو 27 2025,كبير جدا,كبير الصدق,كبير الصدق,positive,0.9621741771697998,none,neutral
Iphone 16,Apple,Anonymous,أكتوبر 1 2025,حلووو,يجنننن خياللل,يجنننن خياللل,positive,0.9094756841659546,none,neutral
Iphone 16,Apple,Anonymous,يوليو 8 2025,منتج جيد,منتج جيد,منتج جيد,positive,0.8480910658836365,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Ali H.,أبريل 20 2025,سنين تجربه ايفون حولت اندرويد وصراحه الجهاز جبار,عانيت الايام الاولي الاستخدام الجهاز اقنعني بلا رجعه للايفون مره ثانيه,عانيت الايام الاولي الاستخدام الجهاز اقنعني بلا رجعه للايفون مره ثانيه,negative,0.9417662024497986,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,أكتوبر 30 2024,جوده سيئه للغايه,سيء للغايه,سيء للغايه,negative,0.9711835980415344,none,neutral
Iphone 16,Apple,محمد ا.,مارس 30 2025,,شي بالجهاز يهبل,شي بالجهاز يهبل,negative,0.9873162508010864,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,خلف العتيبي ا.,أغسطس 8 2024,الجهاز مره كويس,شيء اعجبني باستثناء دعم التطبيقات فانا معتاد علي دعم تطبيقات اجد المستوي الدعم دعم التطبيقات مقبول بشكل عام,شيء اعجبني باستثناء دعم التطبيقات فانا معتاد علي دعم تطبيقات اجد المستوي الدعم دعم التطبيقات مقبول بشكل عام,positive,0.9535775184631348,none,neutral
Iphone 16,Apple,نوف م.,يوليو 17 2025,,شي اعجبني شكرا,شي اعجبني شكرا,positive,0.9655734896659851,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Abdul S.,يوليو 11 2024,منتج اصلي,جيد بشكل عام,جيد بشكل عام,positive,0.9134160280227661,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,يوليو 5 2025,جيد,جيد جدا,جيد جدا,positive,0.9013133645057678,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Javed S.,ديسمبر 12 2024,هاتف جيد,شكرا ظهرا,شكرا ظهرا,positive,0.9167203307151794,none,neutral
Iphone 16,Apple,Rayan O.,أكتوبر 20 2024,ممتاز,يستحق بكل تاكيد,يستحق بكل تاكيد,positive,0.9837020635604858,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,محمد ا.,مايو 14 2025,الكاميرا مش كويسه بالنسبه لموبيل بالسعر الغالي دا والامكنيات دي,الكاميرا مش كويسه بالنسبه لموبيل بالسعر الغالي دا والامكنيات دي,الكاميرا مش كويسه بالنسبه لموبيل بالسعر الغالي دا والامكنيات دي,negative,0.9712496995925903,none,positive
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,يوليو 31 2024,الافضل,ببساطه انا احبه,ببساطه انا احبه,positive,0.9582335948944092,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Vaibhav S.,أغسطس 3 2025,هاتف سوبر,احبها,احبها,positive,0.832495927810669,none,neutral
Iphone 16,Apple,Alhanouf A.,يناير 18 2025,حلو,يفوق التوقعات,يفوق التوقعات,positive,0.9669805765151978,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Namrata C.,مارس 27 2024,حقيقيه ورائعه,احببته,احببته,positive,0.9283936023712158,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Rana A.,ديسمبر 17 2024,تصوير,اولا يجنن ناحيه تصوير ويوم تسليط عدسه علي مكان معين وضوح الصور شحنه اشحنه مره الي مرتين اليوم ويكمل معي باقي اليوم وسريع,اولا يجنن ناحيه تصوير ويوم تسليط عدسه علي مكان معين وضوح الصور شحنه اشحنه مره الي مرتين اليوم ويكمل معي باقي اليوم وسريع,positive,0.9378530383110046,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Vinoth K.,مارس 3 2025,شيء جيد,انا سعيد جدا,انا سعيد جدا,positive,0.9551131725311279,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Parvez R.,أبريل 30 2025,جيد,انا احب الهاتف,انا احب الهاتف,positive,0.8746459484100342,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Naim Z.,أغسطس 11 2024,بطاريته بتنزل بشكل مخيف,بشحنه انام ولما اصحي ساعات بتكون البطاريه وصلت المسه مش عارف اذا المشكله بالجهاز او وين,بشحنه انام ولما اصحي ساعات بتكون البطاريه وصلت المسه مش عارف اذا المشكله بالجهاز او وين,neutral,0.6727578043937683,none,negative
Galaxy S24 Ultra Titanium Ram,Samsung,Wasim K.,يوليو 5 2025,نسخه,احبها,احبها,positive,0.832495927810669,none,neutral
Iphone 16,Apple,Anonymous,أكتوبر 6 2024,احلا لون,احلا لون,احلا لون,positive,0.9430508613586426,none,neutral
Iphone 16,Apple,Anonymous,أكتوبر 4 2025,,شبكته ظعيفه,شبكته ظعيفه,negative,0.9876418113708496,none,neutral
Iphone 16,Apple,Anonymous,أغسطس 2 2025,لاشي,شكرا,شكرا,positive,0.9582884311676025,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,يونيو 15 2025,ممتاز,احبه لطيف,احبه لطيف,positive,0.9348481297492981,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Rachelle Ann H.,نوفمبر 26 2024,منتج مذهل,مدهش,مدهش,positive,0.8413268327713013,none,neutral
Iphone 16,Apple,Badr A.,يناير 13 2025,مضمون,الحمدلله,الحمدلله,positive,0.9486699104309082,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Aa550550 A.,ديسمبر 6 2024,افضل جهاز,شكرا علي المصداقيه والدقه المواعيد والتوصيل خلال مداو اليوم وصلني الفجر خلال ساعات الف شكر ودائما القمه,شكرا علي المصداقيه والدقه المواعيد والتوصيل خلال مداو اليوم وصلني الفجر خلال ساعات الف شكر ودائما القمه,positive,0.9868718385696411,none,neutral
Iphone 16,Apple,Abo Mohamad A.,أبريل 1 2025,السعر جيد,جيد,جيد,positive,0.8054417371749878,none,neutral
Iphone 16,Apple,Anonymous,مايو 28 2025,شكرا,شكرا,شكرا,positive,0.9582884311676025,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Barun S.,يوليو 31 2025,هاتف جميل,جيد,جيد,positive,0.8054417371749878,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Ibrahim M.,أكتوبر 30 2024,جهاز بدون ملحقات,جوال جديد بدون شاحن بدون شاشه حمايه اي الملحقات الاصليه دبوس الشريحه للاسف تم فتح المنتج يمكن استرجاعه,جوال جديد بدون شاحن بدون شاشه حمايه اي الملحقات الاصليه دبوس الشريحه للاسف تم فتح المنتج يمكن استرجاعه,negative,0.892481803894043,none,positive
Iphone 16,Apple,Norah A.,أغسطس 31 2025,,شكرا,شكرا,positive,0.9582884311676025,none,neutral
Iphone 16,Apple,Hamdan A.,أغسطس 3 2025,شكرا,شكرا,شكرا,positive,0.9582884311676025,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Munna G.,يوليو 10 2025,جوده جيده,لطيف جيد,لطيف جيد,positive,0.9685673713684082,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Mohamed Z.,يونيو 8 2025,الموبايل اقسم بالله العظيم خرافي,خااااارج التقييم وخصوصا اني اشتريت الموبايل يعني سعره مره جمييييل,خااااارج التقييم وخصوصا اني اشتريت الموبايل يعني سعره مره جمييييل,positive,0.9568037986755371,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Mohammad  S.,ديسمبر 6 2024,جيد,شئ جيد,شئ جيد,positive,0.8811472058296204,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Sameh M.,أكتوبر 11 2024,منتج جميل الجميله,اعجبني المنتج وطريقه تغليفه للحفاظ وتوصيله الي الوقت المحدد والاضافه الي السعر المميز شكرا,اعجبني المنتج وطريقه تغليفه للحفاظ وتوصيله الي الوقت المحدد والاضافه الي السعر المميز شكرا,positive,0.9652119874954224,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,سبتمبر 8 2025,جيد,جيد جدا,جيد جدا,positive,0.9013133645057678,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Ahmed R.,يونيو 5 2025,جوده فائقه,جيد,جيد,positive,0.8054417371749878,none,neutral
Iphone 16,Apple,حميد ا.,مارس 22 2025,لون,اشكرك,اشكرك,positive,0.9548336267471313,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,عبدالله  ا.,أغسطس 11 2024,الجهاز جبار واصلي سامسونج,استخدام شهر ونص الجهاز ماعليه اي ملاحظات ابدا ويستاهل اندفع والله يقلع ابو تفاحه ماكوله,استخدام شهر ونص الجهاز ماعليه اي ملاحظات ابدا ويستاهل اندفع والله يقلع ابو تفاحه ماكوله,negative,0.8142992258071899,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Muhammad A.,أكتوبر 30 2024,هاتف رائع,لقد احببته,لقد احببته,positive,0.9781624674797058,none,neutral
