Clean_Product_Name,Brand,Customer_Name,Review_Date,clean_title,clean_description,Sentiment
Galaxy S24 Ultra Titanium Ram,Samsung,Fawaz Q.,أغسطس 26 2024,جوال يحمله المندوب بالشنطه صاكته الشمس تقل جمره والله ليتني رفضت استلامه لكني محتاجه,جوال يحمله المندوب بالشنطه صاكته الشمس تقل جمره والله ليتني رفضت استلامه لكني محتاجه,neutral
Galaxy A16 Space Ram,Samsung,ام عبدالله ا.,أغسطس 29 2025,ممتاز,شكرا,positive
Galaxy S24 Ultra Titanium Ram,Samsung,Faiz  A.,فبراير 12 2025,متحمس تماما,افضل نسخه,positive
Iphone 16,Apple,Wejdan A.,سبتمبر 22 2025,رائع,وصل اسبوعين ونص بدون خلل,neutral
Iphone 16,Apple,Anonymous,يونيو 15 2025,,مره جميل ذوق انثي,positive
Iphone 16,Apple,إبراهيم م.,مايو 3 2025,ممتاز جدا,شكرا ممتاز جدا الاصلي,positive
Galaxy S24 Ultra Titanium Ram,Samsung,Waleed S.,سبتمبر 29 2024,لطيف جيد,منتج جيد اصلي احبه,positive
Iphone 16,Apple,Anonymous,أكتوبر 5 2024,,السرعه فالتوصيل وسهوله الطلب بالتطبيق,positive
Galaxy S24 Ultra Titanium Ram,Samsung,Ashraf A.,سبتمبر 23 2024,هاتف جيد,صوره جيده,neutral
Galaxy A16 Space Ram,Samsung,ابراهيم  ا.,مايو 8 2025,حلو,التجربه,neutral
Iphone 16,Apple,Anonymous,أكتوبر 28 2024,ايفون,شكراا علي سرعه توصيل الطلب,positive
Iphone 16,Apple,فاطمه ا.,أبريل 2 2025,بنات يهبل,والحمدلله خسررررت,positive
Iphone 16,Apple,Anonymous,يونيو 23 2025,اصلي,اصلييي والله مره عجبني حلو,positive
Galaxy S24 Ultra Titanium Ram,Samsung,Aziz A.,مارس 20 2024,منتج مذهل احبه,شئ,neutral
Galaxy A16 Space Ram,Samsung,مهدي ا.,مارس 10 2025,جيدجدا,انصح,positive
Galaxy S24 Ultra Titanium Ram,Samsung,Tofik A.,أكتوبر 26 2024,جيد,انا سعيد بهذا الهاتف,positive
Galaxy S24 Ultra Titanium Ram,Samsung,عبدالله ا.,فبراير 16 2025,افضل موبايلات سامسونج واقواها,افضل موديل فئه الاس قوه سرعه اداء قوه تصوير بخيارات متعدده انا فضلته علي الاس الترا شكرا للتاجر وشكرا لنون علي جوده المنتج وسرعه التوصيل,positive
Galaxy A16 Space Ram,Samsung,رباب خ.,مارس 5 2025,ممتاز,جدا ممتاز,positive
Iphone 16,Apple,Saad B.,مارس 14 2025,شكرا خدمه ستار,دقه المواعيد,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Abdallah Yahya A.,أغسطس 9 2025,نجران حي العريسه,جيد شاري جوال الترا علي انو جديد والجوال طلع مستعمل الضمان مفعل شهر تاريخ الشراء والي اكدلي كده خدمه عملاء سامسونج نفسهم,negative
Iphone 16,Apple,Thamer A.,يونيو 2 2025,اصلي,المواصفات المذكوره واصلي,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,مارس 7 2025,الجوده الطلب,مرضي,negative
Iphone 16,Apple,علي ا.,أغسطس 26 2025,ممتاز جدا,سرعه توصيل وجوده منتج,positive
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,يوليو 10 2025,جوالات السامسونج رائعه وجميله وبالاخص السلسه,تم التاكد الوكيل المصنع ان المنتج اصلي والضمان ساري سنتين يبدا نهايه شراء المنتج وسرعه بالتوصيل,neutral
Galaxy A16 Space Ram,Samsung,Tarek M.,مايو 25 2025,الوصف,ممتاز,positive
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,أغسطس 28 2024,ممتاز,الحمد لله سعيده جدا,positive
Iphone 16,Apple,جمعان آ.,أكتوبر 9 2025,ممتازه,مطابق للمواصفات المطلوبه,neutral
Iphone 16,Apple,Anonymous,مايو 25 2025,المنتج اصلي,الحمد لله المنتج اصلي,positive
Galaxy A16 Space Ram,Samsung,Anonymous,يناير 15 2025,ممتاز,جوده جيده,positive
Galaxy A16 Space Ram,Samsung,Anonymous,أبريل 22 2025,شكرا,شكرا شكرا,positive
Iphone 16,Apple,Anonymous,يناير 16 2025,رهيب واصلي,كنت متخوفه فعلا اصلي,positive
Iphone 16,Apple,Anonymous,أبريل 10 2025,المنتج جميل جدا,شي شكرا,positive
Iphone 16,Apple,Anonymous,مايو 19 2025,لمن مناسب,يدعم فريم انتبه,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Manu M.,سبتمبر 21 2025,منتج جيد,منتج جيد,positive
Iphone 16,Apple,Samer A.,يوليو 1 2025,شكر منتج رائع,شكرا جميعا,positive
Galaxy A16 Space Ram,Samsung,خالد ذ.,مارس 23 2025,,هاتف جيد وسلس,positive
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,يوليو 24 2025,البطاريه يخلص بسرعه انصحكم نهائيا,لاانصحكم البطاريه يخلص سريع مايجلس حتي ساعات ويكمل بسرعه للاسف قدمنا شكوي ولم يحلوا مشكلتنا خدمه سيئه جدا,negative
Iphone 16,Apple,Nayef A.,فبراير 14 2025,الوصف,شي جديد شكرا اكسترا,positive
Galaxy S24 Ultra Titanium Ram,Samsung,Achom C.,أبريل 2 2025,سامسونج الترا,الافضل علي الاطلاق,positive
Iphone 16,Apple,Osama A.,مايو 6 2025,يجنن,الجهاز وصلني مغلف عدل واصللي,neutral
Galaxy A16 Space Ram,Samsung,محمد ا.,مايو 11 2025,الوصف,جميل,positive
Galaxy S24 Ultra Titanium Ram,Samsung,Ateeq R.,فبراير 7 2025,ممتاز,جميله وانيقه,positive
Galaxy A16 Space Ram,Samsung,Anonymous,مايو 1 2025,ممتاز,كويس جدا,positive
Galaxy S24 Ultra Titanium Ram,Samsung,Ali R.,فبراير 4 2025,موبايل جيد,موبايل جيد,positive
Iphone 16,Apple,Abdullah S.,ديسمبر 7 2024,جوال خفييييف,توصييييل سريع خصم ممتاز,positive
Iphone 16,Apple,Abdulaziz A.,أكتوبر 27 2024,جميل وخفيف,مساحه التخزين لون المنتج,neutral
Galaxy A16 Space Ram,Samsung,نهاد ا.,يونيو 10 2025,حلو,كويس جدا,positive
Iphone 16,Apple,علي ا.,مايو 26 2025,اهم شي الاصلي,السعر وسرعه التوصيل,neutral
Galaxy A16 Space Ram,Samsung,Anonymous,فبراير 3 2025,شكرا,شكرا,positive
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,يوليو 25 2025,لاسف يتم تنزيل سامسنج باي وهاذا يدل علي ان الجوال سعودي,المفروض ان البايع يوضح ان الجوال سعودي حاولت انزل سامسنج باي للاسف يقبل الجوال,negative
Galaxy A16 Space Ram,Samsung,علي ا.,سبتمبر 23 2025,شكرا,شكرا,positive
Iphone 16,Apple,Yassin M.,مايو 8 2025,السعر تنافسي,تاخر قليلا الوصول,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Iqra S.,أكتوبر 19 2024,رائع موضح,احبه,positive
Galaxy A16 Space Ram,Samsung,Jameela A.,سبتمبر 15 2025,ممتاز,ممتاز,positive
Galaxy S24 Ultra Titanium Ram,Samsung,Mr  T.,مايو 6 2025,جيد,صنع اصلي كوريا,positive
Iphone 16,Apple,نوره ا.,أغسطس 6 2025,عجمان,المنتج مميز والخدمه سريعه,positive
Galaxy S24 Ultra Titanium Ram,Samsung,Malik Danial N.,يونيو 8 2024,موضح,فقط رائع,positive
Galaxy A16 Space Ram,Samsung,Mesoo M.,يوليو 26 2025,,كويس جوال,neutral
Galaxy A16 Space Ram,Samsung,سعد ا.,يوليو 3 2025,جميل جدا,,neutral
Iphone 16,Apple,Anonymous,فبراير 3 2025,اصلي,الجهاز اصلي ونسخه الشرق الاوسط,neutral
Galaxy A16 Space Ram,Samsung,ناصر محمد  ا.,فبراير 7 2025,ممتاز,شكر,positive
Iphone 16,Apple,Anonymous,فبراير 5 2025,يجننن,الجوال جديد ورهيب عجبني جدا,positive
Galaxy S24 Ultra Titanium Ram,Samsung,Ali Q.,مايو 10 2024,افضل شي الشاشه مو منحنيه الاطراف,طبعا كنا محبي النوت وتركناهم سنوات بسبب الشاشه المنحنيه اللي كانت نقطه ضعف ومع الاصدار رجعنا اشترينا الالترا ويستحق الشراء فعلا جوال القيمه,neutral
Galaxy A16 Space Ram,Samsung,MOHAMMED A.,سبتمبر 20 2025,ممتاز,ممتاز,positive
Iphone 16,Apple,HAYAT A.,ديسمبر 18 2024,ايفون وردي,ممتاز انصح الجميع,positive
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,مارس 9 2025,جيد,افضل هاتف يعمل بنظام اندرويد,positive
Galaxy A16 Space Ram,Samsung,محمد م.,سبتمبر 11 2025,ممتاز,ممتاز,positive
Galaxy S24 Ultra Titanium Ram,Samsung,Mohamed S.,سبتمبر 11 2025,منتج اصلي ومعفي الضرايب,الجهاز معفي الضرايب فعلا فتنامي مش معاه ضمان للاسف ده موضح الاعلان تم التاكد السيريال المنتج اصلي,neutral
Galaxy A16 Space Ram,Samsung,معاذ ا.,أبريل 14 2025,ممتاز,ماركه,positive
Iphone 16,Apple,Anonymous,يناير 2 2025,خدمه جميله,استخدام جميل وحلو واصلي,positive
Iphone 16,Apple,غالب ا.,أكتوبر 3 2024,وزن الجهاز,اكثر شي حبيته بالجهاز خفته,positive
Galaxy A16 Space Ram,Samsung,Anonymous,يونيو 4 2025,ممتاز,ممتاز,positive
Galaxy S24 Ultra Titanium Ram,Samsung,Waseem H.,يناير 7 2025,انه يبدو لطيفا,جوال جيد,positive
Iphone 16,Apple,Amal S.,سبتمبر 28 2024,اهم شي تاخذون بائع,حلووو واصلي,positive
Galaxy A16 Space Ram,Samsung,MOHANAD A.,مايو 16 2025,ممتاز,شكرا,positive
Galaxy S24 Ultra Titanium Ram,Samsung,Raj T.,يونيو 9 2025,هاتف جميل,هاتف احلامي,neutral
Iphone 16,Apple,Raafat S.,يناير 31 2025,ممتاز,السعر ارخص السوق,negative
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,أغسطس 2 2025,لطيف جيد,مذهله للغايه,positive
Galaxy A16 Space Ram,Samsung,Anonymous,أبريل 15 2025,ممتاز,ممتاز,positive
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,أبريل 1 2025,جيد,المنتج جيد جدا,positive
Galaxy S24 Ultra Titanium Ram,Samsung,Mohammed S.,يونيو 30 2025,صراحه تجربه رائعه انها الاولي,وصل المنتج الوصف سليم تماما داخل حافظته مندوب سوداني ملتزم بالموعد بالدقيقه وقمه الرقي التعامل,positive
Iphone 16,Apple,Anonymous,سبتمبر 8 2025,,مره كويس يعلق احيانا شوي,negative
Galaxy S24 Ultra Titanium Ram,Samsung,Samaa S.,ديسمبر 15 2024,بيهنج,الموبايل بيهنج وتقيل وبيعلق الصوت ساعات بيعلي وساعات وكذلك الاسكرين شوت اغلب الوقت بيعلق ومبيعملش اسكرين علي الرغم اني لسه مركبتلوش اسكرينه فانا محتاجه ارجعه,negative
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,سبتمبر 5 2025,جوده جيده,منتج جيد,positive
Iphone 16,Apple,خالد ر.,يناير 10 2025,جوده المنتج,يوجد اشكاليه المنتج,negative
Galaxy A16 Space Ram,Samsung,محمد م.,مارس 20 2025,ممتاز,ممتاز,positive
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,مارس 21 2025,لطيف جيد,منتجات جيده اصليه,neutral
Iphone 16,Apple,الامين م.,مارس 31 2025,تعامل ممتاز,التجربه جميله وسهله,positive
Iphone 16,Apple,عمر ا.,أكتوبر 10 2025,اللون,اللون كحلي وليس بنفسجي,neutral
Galaxy A16 Space Ram,Samsung,محمد م.,فبراير 5 2025,ممتاز,ممتاز,positive
Iphone 16,Apple,ابراهيم ا.,سبتمبر 28 2024,اصلي,انصح الشراء الجهاز الوصف,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Anshul S.,أغسطس 9 2024,المنتج الاصلي,الوصف,neutral
Iphone 16,Apple,Essa A.,أغسطس 14 2025,لون جميل,المنتج جدا جميل شكرا,positive
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,يناير 5 2025,,بورديد لطيف واشياء اخري,positive
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,يناير 4 2025,اله,المنتج جيد جدا,positive
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,أغسطس 11 2025,الترا,منتج مذهل,positive
Iphone 16,Apple,ام محمد ا.,سبتمبر 29 2025,سرعه التسوق والتوصيل,جميل,positive
Iphone 16,Apple,موسى ا.,مايو 3 2025,الحمدلله,وصل الوصف,positive
Galaxy S24 Ultra Titanium Ram,Samsung,Muhammad N.,يونيو 13 2025,الخير الافضل,جيد جدا,positive
Iphone 16,Apple,عصام م.,مارس 8 2025,وسط,مقبول انصح حجمه صغير جدا,positive
Galaxy S24 Ultra Titanium Ram,Samsung,Mohammed J.,أبريل 16 2025,ممتاز,ممتاز شكرا,positive
Iphone 16,Apple,نايف ا.,أبريل 14 2025,اصلي وغني التعريف,وصل بالوقت,positive
Galaxy S24 Ultra Titanium Ram,Samsung,بندر ا.,سبتمبر 23 2024,البطاريه,اول يوم تم شحن الجهاز لنسبه ووصل الي استخدام ساعات فقط علي عكس اجهزه سامسونج المعتاده سانتظر ساعه كتجربه واعاده شحن لاري الفرق والا اعدت الجهاز,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Alabbas A.,فبراير 15 2025,افضل جوال سنه واشوفه افضل حتي اس الترا,بالنسبه الجوال يستاهل انتظرت عشان اشوف الترا خيب الامال زال اس الترا افضل جوال,negative
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,أغسطس 5 2025,سامسونج الترا,جيد,positive
Galaxy A16 Space Ram,Samsung,Anonymous,سبتمبر 19 2025,بطيء,بطيء,negative
Galaxy A16 Space Ram,Samsung,مؤسسة عوض بن عبدالله بن عوض الديني ا.,سبتمبر 19 2025,فنان,فنان,positive
Iphone 16,Apple,Naser S.,مارس 29 2025,التغليف جيد لاكن الجوال مفكوك,,neutral
Galaxy A16 Space Ram,Samsung,زياد ا.,مارس 31 2025,لاشيء,جميل,positive
Iphone 16,Apple,Anonymous,أغسطس 26 2025,ممتاز جدا,شي,neutral
Galaxy A16 Space Ram,Samsung,Abdullmalek M.,سبتمبر 13 2025,كويس,تللا,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,بودي ا.,أكتوبر 29 2024,اتاحه متابعه الطلب وارسل كامل البيانات المنتج وارقام التواصل,جهاز بطل اعجبني سرعه التوصيل خلال يوم فقط المنتج اللي طلبته طبعا الجهاز اصلي صناعه فيتنام,positive
Iphone 16,Apple,Hasan M.,مايو 7 2025,جار التجربه,جار جربته الايفون,positive
Iphone 16,Apple,غدير ا.,فبراير 1 2025,شكرا,السعر جميل سرعه التوصيل,positive
Iphone 16,Apple,أحمد ع.,أكتوبر 12 2025,السعر غالي,سهوله الاستخدام,neutral
Iphone 16,Apple,Anonymous,أغسطس 19 2025,جده,شكرا للبائع المنتج ممتاز,positive
Galaxy S24 Ultra Titanium Ram,Samsung,رهف م.,أغسطس 6 2025,حلو ومميز جدا,الجوال مافيه اي مشكله الا وحده اللي واضحه السماعه حقته مشكله والصوت كويس اليوم الثاني بينت الصوت مو واضح,negative
Iphone 16,Apple,سناء أ.,أكتوبر 10 2025,رائع,الحمد لله رب العالمين,positive
Galaxy S24 Ultra Titanium Ram,Samsung,محمد ن.,فبراير 2 2025,منتج رائع بسعر ممتاز,العمليه بدايه شراء المنتج الي الحصول كانت منتهي السلاسه اما المنتج نفسه فحدث حرج امكانيات عاليه وسرعه خرافيه التصفح,negative
Iphone 16,Apple,Ghazi A.,مارس 8 2025,تقومون بعمر رائع,مثالي,positive
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,يناير 30 2025,المنتج اصلي بتغليف المصنع,المنتج اصلي ومغلف المصنع يفتح التغليف والكرتون نظيف يوجد اثار استخدام او سوء شحن وشكرا للبائع علي مصداقيته وامانته,neutral
