Product_Name,Review_Title,Customer_Name,Review_Date,Review_Link,Review_Description
هاتف Galaxy S24 Ultra ثنائي شريحة الاتصال بلون رمادي تيتانيوم وذاكرة وصول عشوائي (RAM) سعة 12 جيجابايت وذاكرة تخزين داخلية 256 جيجابايت يدعم تقنية 5G - إصدار الشرق الأوسط,إنه أفضل هاتف محمول,Anonymous,"نوفمبر 26, 2024",https://www.noon.com/saudi-ar/N70036948V/p/,🖤🖤🖤
هاتف Galaxy S24 Ultra ثنائي شريحة الاتصال بلون رمادي تيتانيوم وذاكرة وصول عشوائي (RAM) سعة 12 جيجابايت وذاكرة تخزين داخلية 256 جيجابايت يدعم تقنية 5G - إصدار الشرق الأوسط,Make your rider happy,Anonymous,"يونيو 22, 2025",https://www.noon.com/saudi-ar/N70036948V/p/,I have good experience with noon day first to until now everything is amazing i get on time
آيفون 16 سعة 128 جيجابايت باللون الأسود 5G مع فيس تايم - نسخة الشرق الأوسط,Nice,Hafiz humayun  K.,"مايو 15, 2025",https://www.noon.com/saudi-ar/N70106136V/p/,Nice
هاتف Galaxy S24 Ultra ثنائي شريحة الاتصال بلون رمادي تيتانيوم وذاكرة وصول عشوائي (RAM) سعة 12 جيجابايت وذاكرة تخزين داخلية 256 جيجابايت يدعم تقنية 5G - إصدار الشرق الأوسط,Appreciated on time delivery,Anonymous,"سبتمبر 24, 2024",https://www.noon.com/saudi-ar/N70035206V/p/,"Really happy when I got this product and promised delivery as committed.
Appreciated your valuable support."
آيفون 16 سعة 128 جيجابايت باللون الأسود 5G مع فيس تايم - نسخة الشرق الأوسط,رائع,Anonymous,"أبريل 22, 2025",https://www.noon.com/saudi-ar/N70105861V/p/,رائع
هاتف Galaxy S24 Ultra ثنائي شريحة الاتصال بلون رمادي تيتانيوم وذاكرة وصول عشوائي (RAM) سعة 12 جيجابايت وذاكرة تخزين داخلية 256 جيجابايت يدعم تقنية 5G - إصدار الشرق الأوسط,Not recommended,Ahmed S.,"مايو 7, 2025",https://www.noon.com/saudi-ar/N70036951V/p/,"The mobile was very slow in charging and battery temperatures gets high, I assume not original item"
آيفون 16 سعة 128 جيجابايت باللون الأسود 5G مع فيس تايم - نسخة الشرق الأوسط,5️⃣✨,يزن ن.,"أبريل 18, 2025",https://www.noon.com/saudi-ar/N70105525V/p/,✨5️⃣
هاتف Galaxy S24 Ultra ثنائي شريحة الاتصال بلون رمادي تيتانيوم وذاكرة وصول عشوائي (RAM) سعة 12 جيجابايت وذاكرة تخزين داخلية 256 جيجابايت يدعم تقنية 5G - إصدار الشرق الأوسط,جودة فائقة,Ahmed R.,"يونيو 5, 2025",https://www.noon.com/saudi-ar/N70035265V/p/,جيد 👍
آيفون 16 سعة 128 جيجابايت باللون الأسود 5G مع فيس تايم - نسخة الشرق الأوسط,اصلي,Anonymous,"أكتوبر 20, 2024",https://www.noon.com/saudi-ar/N70105547V/p/,يجنن
هاتف Galaxy S24 Ultra ثنائي شريحة الاتصال بلون رمادي تيتانيوم وذاكرة وصول عشوائي (RAM) سعة 12 جيجابايت وذاكرة تخزين داخلية 256 جيجابايت يدعم تقنية 5G - إصدار الشرق الأوسط,ما يجي معه شاشة حماية او راس،شاحن او غلاف,Anonymous,"أكتوبر 12, 2025",https://www.noon.com/saudi-ar/N70035265V/p/,عموما جوال ممتاز جدا بس ف الألعاب لمدة طويله  يخلص شحنه بسرعه
آيفون 16 سعة 128 جيجابايت باللون الأسود 5G مع فيس تايم - نسخة الشرق الأوسط,Good,امل بداح ا.,"أبريل 2, 2025",https://www.noon.com/saudi-ar/N70105527V/p/,Good
هاتف Galaxy S24 Ultra ثنائي شريحة الاتصال بلون رمادي تيتانيوم وذاكرة وصول عشوائي (RAM) سعة 12 جيجابايت وذاكرة تخزين داخلية 256 جيجابايت يدعم تقنية 5G - إصدار الشرق الأوسط,أصلي 🙈❤️,Darius M.,"نوفمبر 5, 2024",https://www.noon.com/saudi-ar/N70035265V/p/,أصلي 👌
آيفون 16 سعة 128 جيجابايت باللون الأسود 5G مع فيس تايم - نسخة الشرق الأوسط,دبي,محمد  ا.,"أبريل 1, 2025",https://www.noon.com/saudi-ar/N70105525V/p/,ممتاز
هاتف Galaxy S24 Ultra ثنائي شريحة الاتصال بلون رمادي تيتانيوم وذاكرة وصول عشوائي (RAM) سعة 12 جيجابايت وذاكرة تخزين داخلية 256 جيجابايت يدعم تقنية 5G - إصدار الشرق الأوسط,Used phone,Akhadillokhon J.,"ديسمبر 3, 2024",https://www.noon.com/saudi-ar/N70036947V/p/,"They repacked used phone, don't believe this seller,  better buy from genuine reseller. I checked with samsung itself"
آيفون 16 سعة 128 جيجابايت باللون الأسود 5G مع فيس تايم - نسخة الشرق الأوسط,اصلي,Anas A.,"مارس 25, 2025",https://www.noon.com/saudi-ar/N70105550V/p/,اصلي
آيفون 16 سعة 128 جيجابايت باللون الأسود 5G مع فيس تايم - نسخة الشرق الأوسط,Nice,Shah U.,"مارس 21, 2025",https://www.noon.com/saudi-ar/N70106134V/p/,Nice
آيفون 16 سعة 128 جيجابايت باللون الأسود 5G مع فيس تايم - نسخة الشرق الأوسط,لون,حميد ا.,"مارس 22, 2025",https://www.noon.com/saudi-ar/N70106135V/p/,اشكرك
آيفون 16 سعة 128 جيجابايت باللون الأسود 5G مع فيس تايم - نسخة الشرق الأوسط,ممتاز,Anonymous,"سبتمبر 27, 2025",https://www.noon.com/saudi-ar/N70105551V/p/,👍🏻
آيفون 16 سعة 128 جيجابايت باللون الأسود 5G مع فيس تايم - نسخة الشرق الأوسط,👍,ابـو ولـيد ا.,"مارس 19, 2025",https://www.noon.com/saudi-ar/N70105862V/p/,Goooood
آيفون 16 سعة 128 جيجابايت باللون الأسود 5G مع فيس تايم - نسخة الشرق الأوسط,لاشي,محمد ا.,"سبتمبر 26, 2024",https://www.noon.com/saudi-ar/N70105540V/p/,لاشي
آيفون 16 سعة 128 جيجابايت باللون الأسود 5G مع فيس تايم - نسخة الشرق الأوسط,Good,Anonymous,"فبراير 28, 2025",https://www.noon.com/saudi-ar/N70106055V/p/,Good
آيفون 16 سعة 128 جيجابايت باللون الأسود 5G مع فيس تايم - نسخة الشرق الأوسط,لا,Anonymous,"أغسطس 31, 2025",https://www.noon.com/saudi-ar/N70105540V/p/,ممتاز
آيفون 16 سعة 128 جيجابايت باللون الأسود 5G مع فيس تايم - نسخة الشرق الأوسط,Nice,Mohamed R.,"فبراير 14, 2025",https://www.noon.com/saudi-ar/N70106131V/p/,Nice
هاتف Galaxy S24 Ultra ثنائي شريحة الاتصال بلون رمادي تيتانيوم وذاكرة وصول عشوائي (RAM) سعة 12 جيجابايت وذاكرة تخزين داخلية 256 جيجابايت يدعم تقنية 5G - إصدار الشرق الأوسط,المنتح تالف,Marwan O.,"يونيو 13, 2024",https://www.noon.com/saudi-ar/N70035266V/p/,وصلني الجوال وكاميراته لا تعمل ، وراجعت الوكيل(اكسترا) فرفض استرجاع الجوال، ويقول لي : المنتج تالف ولكني لست البائع، ومشكلتلك مع نون
هاتف Galaxy S24 Ultra ثنائي شريحة الاتصال بلون رمادي تيتانيوم وذاكرة وصول عشوائي (RAM) سعة 12 جيجابايت وذاكرة تخزين داخلية 256 جيجابايت يدعم تقنية 5G - إصدار الشرق الأوسط,الجهاز جبار واصلي من سامسونج,عبدالله  ا.,"أغسطس 11, 2024",https://www.noon.com/saudi-ar/N70035206V/p/,بعد استخدام شهر ونص الجهاز ماعليه اي ملاحظات ابدا ويستاهل كل ريال اندفع فيه والله يقلع ابو تفاحه مأكوله 😂
هاتف Galaxy S24 Ultra ثنائي شريحة الاتصال بلون رمادي تيتانيوم وذاكرة وصول عشوائي (RAM) سعة 12 جيجابايت وذاكرة تخزين داخلية 256 جيجابايت يدعم تقنية 5G - إصدار الشرق الأوسط,جيد 👍,Anonymous,"مارس 16, 2025",https://www.noon.com/saudi-ar/N70035206V/p/,جيد 👍 سيفر
هاتف Galaxy S24 Ultra ثنائي شريحة الاتصال بلون رمادي تيتانيوم وذاكرة وصول عشوائي (RAM) سعة 12 جيجابايت وذاكرة تخزين داخلية 256 جيجابايت يدعم تقنية 5G - إصدار الشرق الأوسط,"Amazing, as well as it should be",Imad A.,"مارس 23, 2024",https://www.noon.com/saudi-ar/N70035266V/p/,"I have received my phone in minimum time with maximum support, also they have an amazing exclusive 0% installments plan"
هاتف Galaxy S24 Ultra ثنائي شريحة الاتصال بلون رمادي تيتانيوم وذاكرة وصول عشوائي (RAM) سعة 12 جيجابايت وذاكرة تخزين داخلية 256 جيجابايت يدعم تقنية 5G - إصدار الشرق الأوسط,هاتف رائع,Muhammad A.,"أكتوبر 30, 2024",https://www.noon.com/saudi-ar/N70036949V/p/,لقد أحببته ❤️
هاتف Galaxy S24 Ultra ثنائي شريحة الاتصال بلون رمادي تيتانيوم وذاكرة وصول عشوائي (RAM) سعة 12 جيجابايت وذاكرة تخزين داخلية 256 جيجابايت يدعم تقنية 5G - إصدار الشرق الأوسط,جودة جيدة,Mohd M.,"مارس 14, 2025",https://www.noon.com/saudi-ar/N70035206V/p/,مذهل
هاتف Galaxy S24 Ultra ثنائي شريحة الاتصال بلون رمادي تيتانيوم وذاكرة وصول عشوائي (RAM) سعة 12 جيجابايت وذاكرة تخزين داخلية 256 جيجابايت يدعم تقنية 5G - إصدار الشرق الأوسط,Product heats alot,Shakeer S.,"مايو 25, 2024",https://www.noon.com/saudi-ar/N70035270V/p/,I have no idea purchased 2 days ago but this phones heats up very well and also the battery draining is awful
آيفون 16 سعة 128 جيجابايت باللون الأسود 5G مع فيس تايم - نسخة الشرق الأوسط,Good,Irie I.,"فبراير 9, 2025",https://www.noon.com/saudi-ar/N70106131V/p/,100%
هاتف Galaxy S24 Ultra ثنائي شريحة الاتصال بلون رمادي تيتانيوم وذاكرة وصول عشوائي (RAM) سعة 12 جيجابايت وذاكرة تخزين داخلية 256 جيجابايت يدعم تقنية 5G - إصدار الشرق الأوسط,افضل جهاز,Anonymous,"ديسمبر 18, 2024",https://www.noon.com/saudi-ar/N70035273V/p/,انا مستخدم ايفون دائما ولكن هذا الجهاز افضل شاشة وبطارية و اتصال و تصوير وبنك طاقة وسرعة شحن وشاشة قراءة وسرعة جهاز
آيفون 16 سعة 128 جيجابايت باللون الأسود 5G مع فيس تايم - نسخة الشرق الأوسط,اصلى,Shaimaa O.,"فبراير 5, 2025",https://www.noon.com/saudi-ar/N70106133V/p/,اصلى
هاتف Galaxy S24 Ultra ثنائي شريحة الاتصال بلون رمادي تيتانيوم وذاكرة وصول عشوائي (RAM) سعة 12 جيجابايت وذاكرة تخزين داخلية 256 جيجابايت يدعم تقنية 5G - إصدار الشرق الأوسط,The international warranty is covered ONLY IN Singapore,Arfeena B.,"يونيو 14, 2024",https://www.noon.com/saudi-ar/N70036949V/p/,"This was something very unexpected, the warranty is being covered only in Singapore"
آيفون 16 سعة 128 جيجابايت باللون الأسود 5G مع فيس تايم - نسخة الشرق الأوسط,ات,Ahmed G.,"أغسطس 2, 2025",https://www.noon.com/saudi-ar/N70105862V/p/,لا شي
هاتف Galaxy S24 Ultra ثنائي شريحة الاتصال بلون رمادي تيتانيوم وذاكرة وصول عشوائي (RAM) سعة 12 جيجابايت وذاكرة تخزين داخلية 256 جيجابايت يدعم تقنية 5G - إصدار الشرق الأوسط,نصبحة لا تشترو هذه النسخة في الإمارات,Mohammad A.,"يونيو 7, 2024",https://www.noon.com/saudi-ar/N70036951V/p/,بعض البرامج مثل سامسونج باي Samsung Pay|Wallet لم تعمل لأن نسخة الهاتف هذه ليست متوافقة ولا تعمل بالإمارات
آيفون 16 سعة 128 جيجابايت باللون الأسود 5G مع فيس تايم - نسخة الشرق الأوسط,.,Anonymous,"يناير 23, 2025",https://www.noon.com/saudi-ar/N70105551V/p/,ممتاز👍🏻
هاتف Galaxy S24 Ultra ثنائي شريحة الاتصال بلون رمادي تيتانيوم وذاكرة وصول عشوائي (RAM) سعة 12 جيجابايت وذاكرة تخزين داخلية 256 جيجابايت يدعم تقنية 5G - إصدار الشرق الأوسط,No issues with the product.,Safielden E.,"سبتمبر 4, 2025",https://www.noon.com/saudi-ar/N70036948V/p/,Product is as described. Nothing is wrong as mentioned in the below reviews.
آيفون 16 سعة 128 جيجابايت باللون الأسود 5G مع فيس تايم - نسخة الشرق الأوسط,اصلي,Abdelrahman G.,"يناير 6, 2025",https://www.noon.com/saudi-ar/N70106137V/p/,اصلي
هاتف Galaxy S24 Ultra ثنائي شريحة الاتصال بلون رمادي تيتانيوم وذاكرة وصول عشوائي (RAM) سعة 12 جيجابايت وذاكرة تخزين داخلية 256 جيجابايت يدعم تقنية 5G - إصدار الشرق الأوسط,Battery Issue,Lazy S.,"مايو 16, 2024",https://www.noon.com/saudi-ar/N70036948V/p/,"The phone i received has something to do with battery it last hardly 12hr with minimal usage.
Please excahnge or i have to return."
